season_year,estimated_week,team_code,change_type,player_name,draft_round,draft_pick,confidence,estimation_method
2017,8,DKEG,added,Evan Engram,,,low,weekly_distribution_weighting
2017,6,DKEG,added,Mike Wallace,,,low,weekly_distribution_weighting
2017,17,DKEG,added,Kerwynn Williams,,,low,weekly_distribution_weighting
2017,15,DKEG,dropped,Josh Doctson,13.0,11.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,7,DKEG,dropped,Jacquizz Rodgers,15.0,11.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,6,DKEG,dropped,Thomas Rawls,12.0,2.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,3,DKEG,dropped,Aaron Rodgers,2.0,2.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,10,DKEG,dropped,Tyler Lockett,11.0,11.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,8,DKEG,dropped,Jeremy Maclin,10.0,2.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,15,DKEG,dropped,Mike Gillislee,4.0,2.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,2,DKEG,dropped,Terrance West,7.0,11.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,2,MRYJ,added,Javorius Allen,,,low,weekly_distribution_weighting
2017,10,MRYJ,added,Alex Collins,,,low,weekly_distribution_weighting
2017,14,MRYJ,added,Eli Rogers,,,low,weekly_distribution_weighting
2017,12,MRYJ,added,Josh Doctson,,,low,weekly_distribution_weighting
2017,14,MRYJ,added,Sammy Watkins,,,low,weekly_distribution_weighting
2017,10,MRYJ,added,Bears D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2017,7,MRYJ,added,Chargers D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2017,9,MRYJ,added,Phil Dawson,,,low,weekly_distribution_weighting
2017,8,MRYJ,added,Sam Ficken,,,low,weekly_distribution_weighting
2017,1,MRYJ,added,Todd Gurley II,,,low,weekly_distribution_weighting
2017,8,MRYJ,dropped,Stefon Diggs,5.0,1.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,9,MRYJ,dropped,James Conner,13.0,1.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,8,MRYJ,dropped,Theo Riddick,12.0,12.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,6,MRYJ,dropped,Sam Bradford,15.0,1.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,16,MRYJ,dropped,Corey Coleman,8.0,12.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,1,MRYJ,dropped,Ezekiel Elliott,2.0,12.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,14,MRYJ,dropped,Darren McFadden,9.0,1.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,4,MRYJ,dropped,Ravens D/ST,14.0,12.0,high,late_round_early_drop_pattern+defense_streaming_pattern+weekly_distribution_weighting
2017,16,MRYJ,dropped,Tyrell Williams,11.0,1.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,9,WZRD,added,Ameer Abdullah,,,low,weekly_distribution_weighting
2017,13,WZRD,added,Cardinals D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2017,7,WZRD,added,Jarvis Landry,,,low,weekly_distribution_weighting
2017,17,WZRD,added,Jamison Crowder,,,low,weekly_distribution_weighting
2017,12,WZRD,added,Marqise Lee,,,low,weekly_distribution_weighting
2017,9,WZRD,added,Vernon Davis,,,low,weekly_distribution_weighting
2017,10,WZRD,dropped,Patriots D/ST,12.0,4.0,high,mid_round_general_pattern+defense_streaming_pattern+weekly_distribution_weighting
2017,13,WZRD,dropped,Amari Cooper,2.0,4.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2017,16,WZRD,dropped,Ted Ginn Jr.,16.0,4.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,13,WZRD,dropped,Martellus Bennett,11.0,9.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2017,4,WZRD,dropped,Jack Doyle,14.0,4.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2017,14,WZRD,dropped,Joe Flacco,13.0,9.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
